"","FacilityId","County","FacilityName","Variable","Year_2019","Year_2018","change"
"4135","IL0310230","Cook","Mid-Mark Water Commission (PWS)","percent_unknownnotlead",0,0,0
"4136","IL0310230","Cook","Mid-Mark Water Commission (PWS)","Total",2,2,0
"4137","IL1070500","Logan","Middletown (PWS)","percent_lead",0,0,0
"4138","IL1070500","Logan","Middletown (PWS)","percent_unknown",100,100,0
"4139","IL1070500","Logan","Middletown (PWS)","percent_unknownnotlead",0,0,0
"4140","IL1070500","Logan","Middletown (PWS)","Total",200,200,0
"4141","IL0311920","Cook","Midlothian (PWS)","percent_lead",8,8,0
"4142","IL0311920","Cook","Midlothian (PWS)","percent_unknown",25.6,21.8,3.8
"4143","IL0311920","Cook","Midlothian (PWS)","percent_unknownnotlead",0,0,0
"4144","IL0311920","Cook","Midlothian (PWS)","Total",4951,4951,0
"4145","IL1610400","Rock Island","Milan (PWS)","percent_lead",0.1,0.1,0
"4146","IL1610400","Rock Island","Milan (PWS)","percent_unknown",93.9,96.3,-2.39999999999999
"4147","IL1610400","Rock Island","Milan (PWS)","percent_unknownnotlead",0,0,0
"4148","IL1610400","Rock Island","Milan (PWS)","Total",2737,2737,0
"4149","IL0750650","Iroquois","Milford (PWS)","percent_lead",2.8,3,-0.2
"4150","IL0750650","Iroquois","Milford (PWS)","percent_unknown",97,97,0
"4151","IL0750650","Iroquois","Milford (PWS)","percent_unknownnotlead",0,0,0
"4152","IL0750650","Iroquois","Milford (PWS)","Total",634,634,0
"4153","IL0015300","Adams","Mill Creek PWD (PWS)","percent_lead",0,0,0
"4154","IL0015300","Adams","Mill Creek PWD (PWS)","percent_unknown",57.8,65.1,-7.3
"4155","IL0015300","Adams","Mill Creek PWD (PWS)","percent_unknownnotlead",0,0,0
"4156","IL0015300","Adams","Mill Creek PWD (PWS)","Total",2251,2239,12
"4157","IL0890120","Kane","Mill Creek Water Reclamation District (PWS)","percent_lead",0,0,0
"4158","IL0890120","Kane","Mill Creek Water Reclamation District (PWS)","percent_unknown",0,0,0
"4159","IL0890120","Kane","Mill Creek Water Reclamation District (PWS)","percent_unknownnotlead",0,0,0
"4160","IL0890120","Kane","Mill Creek Water Reclamation District (PWS)","Total",2304,2288,16
"4161","IL2035165","Woodford","Mill Point MHP (PWS)","percent_lead",0,0,0
"4162","IL2035165","Woodford","Mill Point MHP (PWS)","percent_unknown",0,0,0
"4163","IL2035165","Woodford","Mill Point MHP (PWS)","percent_unknownnotlead",0,0,0
"4164","IL2035165","Woodford","Mill Point MHP (PWS)","Total",80,80,0
"4165","IL1930300","White","Mill Shoals (PWS)","percent_lead",0,0,0
"4166","IL1930300","White","Mill Shoals (PWS)","percent_unknown",41.6,41.6,0
"4167","IL1930300","White","Mill Shoals (PWS)","percent_unknownnotlead",0,0,0
"4168","IL1930300","White","Mill Shoals (PWS)","Total",125,125,0
"4169","IL0150150","Carroll","Milledgeville (PWS)","percent_lead",0,0,0
"4170","IL0150150","Carroll","Milledgeville (PWS)","percent_unknown",9.7,9.9,-0.200000000000001
"4171","IL0150150","Carroll","Milledgeville (PWS)","percent_unknownnotlead",0,0,0
"4172","IL0150150","Carroll","Milledgeville (PWS)","Total",548,548,0
"4173","IL1630850","St. Clair","Millstadt (PWS)","percent_lead",0.3,0.3,0
"4174","IL1630850","St. Clair","Millstadt (PWS)","percent_unknown",0.3,0.3,0
"4175","IL1630850","St. Clair","Millstadt (PWS)","percent_unknownnotlead",0,0,0
"4176","IL1630850","St. Clair","Millstadt (PWS)","Total",1890,1888,2
"4177","IL1515050","Pope","Millstone Pwd (PWS)","percent_lead",0,0,0
"4178","IL1515050","Pope","Millstone Pwd (PWS)","percent_unknown",0,0,0
"4179","IL1515050","Pope","Millstone Pwd (PWS)","percent_unknownnotlead",0,0,0
"4180","IL1515050","Pope","Millstone Pwd (PWS)","Total",2394,2388,6
"4181","IL1490450","Pike","Milton (PWS)","percent_lead",0,0,0
"4182","IL1490450","Pike","Milton (PWS)","percent_unknown",0,0,0
"4183","IL1490450","Pike","Milton (PWS)","percent_unknownnotlead",0,0,0
"4184","IL1490450","Pike","Milton (PWS)","Total",129,129,0
"4185","IL1670170","Sangamon","Milton Manor MHP (PWS)","percent_lead",0,0,0
"4186","IL1670170","Sangamon","Milton Manor MHP (PWS)","percent_unknown",100,100,0
"4187","IL1670170","Sangamon","Milton Manor MHP (PWS)","percent_unknownnotlead",0,0,0
"4188","IL1670170","Sangamon","Milton Manor MHP (PWS)","Total",77,77,0
"4189","IL0110650","Bureau","Mineral (PWS)","percent_lead",0,0,0
"4190","IL0110650","Bureau","Mineral (PWS)","percent_unknown",0,0,0
"4191","IL0110650","Bureau","Mineral (PWS)","percent_unknownnotlead",0,0,0
"4192","IL0110650","Bureau","Mineral (PWS)","Total",110,110,0
"4193","IL1790450","Tazewell","Minier (PWS)","percent_lead",0,0,0
"4194","IL1790450","Tazewell","Minier (PWS)","percent_unknown",0,0,0
"4195","IL1790450","Tazewell","Minier (PWS)","percent_unknownnotlead",15,0,15
"4196","IL1790450","Tazewell","Minier (PWS)","Total",620,619,1
"4197","IL2030400","Woodford","Minonk (PWS)","percent_lead",0,0,0
"4198","IL2030400","Woodford","Minonk (PWS)","percent_unknown",93.4,98.7,-5.3
"4199","IL2030400","Woodford","Minonk (PWS)","percent_unknownnotlead",0,0,0
"4200","IL2030400","Woodford","Minonk (PWS)","Total",1039,1039,0
"4201","IL0630550","Grundy","Minooka (PWS)","percent_lead",0,0,0
"4202","IL0630550","Grundy","Minooka (PWS)","percent_unknown",0,0,0
"4203","IL0630550","Grundy","Minooka (PWS)","percent_unknownnotlead",0,0,0
"4204","IL0630550","Grundy","Minooka (PWS)","Total",4393,4325,68
"4205","IL0315920","Cook","Mission Brook Sanitary District (PWS)","percent_lead",0,0,0
"4206","IL0315920","Cook","Mission Brook Sanitary District (PWS)","percent_unknown",0,0,0
"4207","IL0315920","Cook","Mission Brook Sanitary District (PWS)","percent_unknownnotlead",0,0,0
"4208","IL0315920","Cook","Mission Brook Sanitary District (PWS)","Total",500,500,0
"4209","IL1610350","Rock Island","Mississippi Manufactured Home Community (PWS)","percent_lead",0,0,0
"4210","IL1610350","Rock Island","Mississippi Manufactured Home Community (PWS)","percent_unknown",0,100,-100
"4211","IL1610350","Rock Island","Mississippi Manufactured Home Community (PWS)","percent_unknownnotlead",100,0,100
"4212","IL1610350","Rock Island","Mississippi Manufactured Home Community (PWS)","Total",220,220,0
"4213","IL1195210","Madison","Mitchell PWD (PWS)","percent_lead",0,0,0
"4214","IL1195210","Madison","Mitchell PWD (PWS)","percent_unknown",0,2.9,-2.9
"4215","IL1195210","Madison","Mitchell PWD (PWS)","percent_unknownnotlead",0,0,0
"4216","IL1195210","Madison","Mitchell PWD (PWS)","Total",1951,2087,-136
"4217","IL1655200","Saline","Mitchellsville PWD (PWS)","percent_lead",0,0,0
"4218","IL1655200","Saline","Mitchellsville PWD (PWS)","percent_unknown",0,73.9,-73.9
"4219","IL1655200","Saline","Mitchellsville PWD (PWS)","percent_unknownnotlead",73.8,0,73.8
"4220","IL1655200","Saline","Mitchellsville PWD (PWS)","Total",764,766,-2
"4221","IL1170600","Macoupin","Modesto (PWS)","percent_lead",0,0,0
"4222","IL1170600","Macoupin","Modesto (PWS)","percent_unknown",4,16.7,-12.7
"4223","IL1170600","Macoupin","Modesto (PWS)","percent_unknownnotlead",0,0,0
"4224","IL1170600","Macoupin","Modesto (PWS)","Total",100,108,-8
"4225","IL1970600","Will","Mokena (PWS)","percent_lead",0,0,0
"4226","IL1970600","Will","Mokena (PWS)","percent_unknown",0,0,0
"4227","IL1970600","Will","Mokena (PWS)","percent_unknownnotlead",0,0,0
"4228","IL1970600","Will","Mokena (PWS)","Total",7283,71,7212
"4229","IL1610450","Rock Island","Moline (PWS)","percent_lead",8.8,9.3,-0.5
"4230","IL1610450","Rock Island","Moline (PWS)","percent_unknown",39.4,40.9,-1.5
"4231","IL1610450","Rock Island","Moline (PWS)","percent_unknownnotlead",0,0,0
"4232","IL1610450","Rock Island","Moline (PWS)","Total",17038,17076,-38
"4233","IL0910650","Kankakee","Momence (PWS)","percent_lead",14.5,14.6,-0.0999999999999996
"4234","IL0910650","Kankakee","Momence (PWS)","percent_unknown",13.2,13.2,0
"4235","IL0910650","Kankakee","Momence (PWS)","percent_unknownnotlead",0,0,0
"4236","IL0910650","Kankakee","Momence (PWS)","Total",1314,1316,-2
"4237","IL1970650","Will","Monee (PWS)","percent_lead",0,0,0
"4238","IL1970650","Will","Monee (PWS)","percent_unknown",0.2,0.2,0
"4239","IL1970650","Will","Monee (PWS)","percent_unknownnotlead",0,0,0
"4240","IL1970650","Will","Monee (PWS)","Total",2019,2026,-7
"4241","IL1870150","Warren","Monmouth (PWS)","percent_lead",3.6,2.3,1.3
"4242","IL1870150","Warren","Monmouth (PWS)","percent_unknown",85.1,87.6,-2.5
"4243","IL1870150","Warren","Monmouth (PWS)","percent_unknownnotlead",0,0,0
"4244","IL1870150","Warren","Monmouth (PWS)","Total",4068,4068,0
"4245","IL0894690","Kane","Montgomery (PWS)","percent_lead",0.8,1.3,-0.5
"4246","IL0894690","Kane","Montgomery (PWS)","percent_unknown",3,98.4,-95.4
"4247","IL0894690","Kane","Montgomery (PWS)","percent_unknownnotlead",0,0,0
"4248","IL0894690","Kane","Montgomery (PWS)","Total",9398,8723,675
"4249","IL1350020","Montgomery","Montgomery County Water Company (PWS)","percent_lead",0,0,0
"4250","IL1350020","Montgomery","Montgomery County Water Company (PWS)","percent_unknown",0,0,0
"4251","IL1350020","Montgomery","Montgomery County Water Company (PWS)","percent_unknownnotlead",0,0,0
"4252","IL1350020","Montgomery","Montgomery County Water Company (PWS)","Total",944,942,2
"4253","IL1470350","Piatt","Monticello (PWS)","percent_lead",0,0,0
"4254","IL1470350","Piatt","Monticello (PWS)","percent_unknown",51.1,47.1,4
"4255","IL1470350","Piatt","Monticello (PWS)","percent_unknownnotlead",0,0,0
"4256","IL1470350","Piatt","Monticello (PWS)","Total",2645,2612,33
"4257","IL0490350","Effingham","Montrose (PWS)","percent_lead",0,0,0
"4258","IL0490350","Effingham","Montrose (PWS)","percent_unknown",0,0,0
"4259","IL0490350","Effingham","Montrose (PWS)","percent_unknownnotlead",0,0,0
"4260","IL0490350","Effingham","Montrose (PWS)","Total",126,126,0
"4261","IL0810030","Jefferson","Moores Prairie Township Water Company (PWS)","percent_lead",0,0,0
"4262","IL0810030","Jefferson","Moores Prairie Township Water Company (PWS)","percent_unknown",0,0,0
"4263","IL0810030","Jefferson","Moores Prairie Township Water Company (PWS)","percent_unknownnotlead",0,0,0
"4264","IL0810030","Jefferson","Moores Prairie Township Water Company (PWS)","Total",75,75,0
"4265","IL0895319","Kane","Mooseheart (PWS)","percent_lead",2.3,2.3,0
"4266","IL0895319","Kane","Mooseheart (PWS)","percent_unknown",0,0,0
"4267","IL0895319","Kane","Mooseheart (PWS)","percent_unknownnotlead",0,0,0
"4268","IL0895319","Kane","Mooseheart (PWS)","Total",88,88,0
"4269","IL0935140","Kendall","Morgan Creek (PWS)","percent_lead",0,0,0
"4270","IL0935140","Kendall","Morgan Creek (PWS)","percent_unknown",100,100,0
"4271","IL0935140","Kendall","Morgan Creek (PWS)","percent_unknownnotlead",0,0,0
"4272","IL0935140","Kendall","Morgan Creek (PWS)","Total",24,24,0
"4273","IL1075145","Logan","Morningside Mobile Estates MHP (PWS)","percent_lead",0,0,0
"4274","IL1075145","Logan","Morningside Mobile Estates MHP (PWS)","percent_unknown",0,0,0
"4275","IL1075145","Logan","Morningside Mobile Estates MHP (PWS)","percent_unknownnotlead",0,0,0
"4276","IL1075145","Logan","Morningside Mobile Estates MHP (PWS)","Total",50,50,0
"4277","IL1195250","Madison","Moro PWD (PWS)","percent_lead",0,0,0
"4278","IL1195250","Madison","Moro PWD (PWS)","percent_unknown",0,0,0
"4279","IL1195250","Madison","Moro PWD (PWS)","percent_unknownnotlead",0,0,0
"4280","IL1195250","Madison","Moro PWD (PWS)","Total",306,306,0
"4281","IL0630600","Grundy","Morris (PWS)","percent_lead",20.7,21,-0.300000000000001
"4282","IL0630600","Grundy","Morris (PWS)","percent_unknown",0,0,0
"4283","IL0630600","Grundy","Morris (PWS)","percent_unknownnotlead",0,0,0
"4284","IL0630600","Grundy","Morris (PWS)","Total",5584,5565,19
"4285","IL1950350","Whiteside","Morrison (PWS)","percent_lead",0,0,0
"4286","IL1950350","Whiteside","Morrison (PWS)","percent_unknown",13.6,13.6,0
"4287","IL1950350","Whiteside","Morrison (PWS)","percent_unknownnotlead",0,0,0
"4288","IL1950350","Whiteside","Morrison (PWS)","Total",1956,1956,0
"4289","IL0210300","Christian","Morrisonville (PWS)","percent_lead",0,0,0
"4290","IL0210300","Christian","Morrisonville (PWS)","percent_unknown",0.2,11.3,-11.1
"4291","IL0210300","Christian","Morrisonville (PWS)","percent_unknownnotlead",14,0,14
"4292","IL0210300","Christian","Morrisonville (PWS)","Total",486,488,-2
"4293","IL1790500","Tazewell","Morton (PWS)","percent_lead",0,0,0
"4294","IL1790500","Tazewell","Morton (PWS)","percent_unknown",0,0,0
"4295","IL1790500","Tazewell","Morton (PWS)","percent_unknownnotlead",0,0,0
"4296","IL1790500","Tazewell","Morton (PWS)","Total",5990,5970,20
"4297","IL0311960","Cook","Morton Grove - Niles Water Commission (PWS)","percent_lead",0,0,0
"4298","IL0311960","Cook","Morton Grove - Niles Water Commission (PWS)","percent_unknown",0,0,0
"4299","IL0311960","Cook","Morton Grove - Niles Water Commission (PWS)","percent_unknownnotlead",0,0,0
"4300","IL0311960","Cook","Morton Grove - Niles Water Commission (PWS)","Total",8,2,6
"4301","IL0311950","Cook","Morton Grove (PWS)","percent_lead",23.6,23.7,-0.0999999999999979
"4302","IL0311950","Cook","Morton Grove (PWS)","percent_unknown",19.5,21.7,-2.2
"4303","IL0311950","Cook","Morton Grove (PWS)","percent_unknownnotlead",0,0,0
"4304","IL0311950","Cook","Morton Grove (PWS)","Total",8211,8001,210
"4305","IL1795345","Tazewell","Morton Mobile Home Park (PWS)","percent_lead",0,0,0
"4306","IL1795345","Tazewell","Morton Mobile Home Park (PWS)","percent_unknown",100,0,100
"4307","IL1795345","Tazewell","Morton Mobile Home Park (PWS)","percent_unknownnotlead",0,0,0
"4308","IL1795345","Tazewell","Morton Mobile Home Park (PWS)","Total",124,82,42
"4309","IL1395150","Moultrie","Moultrie County RWD (PWS)","percent_lead",0,0,0
"4310","IL1395150","Moultrie","Moultrie County RWD (PWS)","percent_unknown",0,0,0
"4311","IL1395150","Moultrie","Moultrie County RWD (PWS)","percent_unknownnotlead",0,0,0
"4312","IL1395150","Moultrie","Moultrie County RWD (PWS)","Total",1400,1400,0
"4313","IL1530100","Pulaski","Mound City (PWS)","percent_lead",0,0,0
"4314","IL1530100","Pulaski","Mound City (PWS)","percent_unknown",0,0,0
"4315","IL1530100","Pulaski","Mound City (PWS)","percent_unknownnotlead",100,100,0
"4316","IL1530100","Pulaski","Mound City (PWS)","Total",249,249,0
"4317","IL1635050","St. Clair","Mound Pwd (PWS)","percent_lead",0,0,0
"4318","IL1635050","St. Clair","Mound Pwd (PWS)","percent_unknown",7.9,8.1,-0.199999999999999
"4319","IL1635050","St. Clair","Mound Pwd (PWS)","percent_unknownnotlead",0,0,0
"4320","IL1635050","St. Clair","Mound Pwd (PWS)","Total",518,518,0
"4321","IL0090050","Brown","Mound Station (PWS)","percent_lead",0,0,0
"4322","IL0090050","Brown","Mound Station (PWS)","percent_unknown",6.1,9.1,-3
"4323","IL0090050","Brown","Mound Station (PWS)","percent_unknownnotlead",0,0,0
"4324","IL0090050","Brown","Mound Station (PWS)","Total",66,66,0
"4325","IL1530150","Pulaski","Mounds (PWS)","percent_lead",0,0,0
"4326","IL1530150","Pulaski","Mounds (PWS)","percent_unknown",0,0,0
"4327","IL1530150","Pulaski","Mounds (PWS)","percent_unknownnotlead",100,100,0
"4328","IL1530150","Pulaski","Mounds (PWS)","Total",497,497,0
"4329","IL0210350","Christian","Mount Auburn (PWS)","percent_lead",0,0,0
"4330","IL0210350","Christian","Mount Auburn (PWS)","percent_unknown",64.3,99.2,-34.9
"4331","IL0210350","Christian","Mount Auburn (PWS)","percent_unknownnotlead",0,0,0
"4332","IL0210350","Christian","Mount Auburn (PWS)","Total",263,263,0
"4333","IL1850200","Wabash","Mount Carmel (PWS)","percent_lead",0,0,0
"4334","IL1850200","Wabash","Mount Carmel (PWS)","percent_unknown",99.6,99.5,0.0999999999999943
"4335","IL1850200","Wabash","Mount Carmel (PWS)","percent_unknownnotlead",0,0,0
"4336","IL1850200","Wabash","Mount Carmel (PWS)","Total",3246,3246,0
"4337","IL0150200","Carroll","Mount Carroll (PWS)","percent_lead",0,0,0
"4338","IL0150200","Carroll","Mount Carroll (PWS)","percent_unknown",58.4,67,-8.6
"4339","IL0150200","Carroll","Mount Carroll (PWS)","percent_unknownnotlead",0,0,0
"4340","IL0150200","Carroll","Mount Carroll (PWS)","Total",911,923,-12
"4341","IL1170650","Macoupin","Mount Clare (PWS)","percent_lead",4,4,0
"4342","IL1170650","Macoupin","Mount Clare (PWS)","percent_unknown",19.8,20,-0.199999999999999
"4343","IL1170650","Macoupin","Mount Clare (PWS)","percent_unknownnotlead",0,0,0
"4344","IL1170650","Macoupin","Mount Clare (PWS)","Total",126,125,1
"4345","IL1910350","Wayne","Mount Erie (PWS)","percent_lead",0,0,0
"4346","IL1910350","Wayne","Mount Erie (PWS)","percent_unknown",0,0,0
"4347","IL1910350","Wayne","Mount Erie (PWS)","percent_unknownnotlead",0,0,0
"4348","IL1910350","Wayne","Mount Erie (PWS)","Total",74,74,0
"4349","IL1410350","Ogle","Mount Morris (PWS)","percent_lead",0.1,0.1,0
"4350","IL1410350","Ogle","Mount Morris (PWS)","percent_unknown",0,0,0
"4351","IL1410350","Ogle","Mount Morris (PWS)","percent_unknownnotlead",0,0,0
"4352","IL1410350","Ogle","Mount Morris (PWS)","Total",1156,1156,0
"4353","IL1415185","Ogle","Mount Morris Estates MHP (PWS)","percent_lead",0,0,0
"4354","IL1415185","Ogle","Mount Morris Estates MHP (PWS)","percent_unknown",100,100,0
"4355","IL1415185","Ogle","Mount Morris Estates MHP (PWS)","percent_unknownnotlead",0,0,0
"4356","IL1415185","Ogle","Mount Morris Estates MHP (PWS)","Total",170,170,0
"4357","IL1170700","Macoupin","Mount Olive (PWS)","percent_lead",0,0,0
"4358","IL1170700","Macoupin","Mount Olive (PWS)","percent_unknown",100,100,0
"4359","IL1170700","Macoupin","Mount Olive (PWS)","percent_unknownnotlead",0,0,0
"4360","IL1170700","Macoupin","Mount Olive (PWS)","Total",1052,1052,0
"4361","IL0311980","Cook","Mount Prospect (PWS)","percent_lead",5.1,1.6,3.5
"4362","IL0311980","Cook","Mount Prospect (PWS)","percent_unknown",67.4,88.7,-21.3
"4363","IL0311980","Cook","Mount Prospect (PWS)","percent_unknownnotlead",0.2,0,0.2
"4364","IL0311980","Cook","Mount Prospect (PWS)","Total",11140,11140,0
"4365","IL1070400","Logan","Mount Pulaski (PWS)","percent_lead",0,0,0
"4366","IL1070400","Logan","Mount Pulaski (PWS)","percent_unknown",91.6,0,91.6
"4367","IL1070400","Logan","Mount Pulaski (PWS)","percent_unknownnotlead",0,95.4,-95.4
"4368","IL1070400","Logan","Mount Pulaski (PWS)","Total",870,870,0
"4369","IL0975849","Lake","Mount St Joseph School ICF (PWS)","percent_lead",0,0,0
"4370","IL0975849","Lake","Mount St Joseph School ICF (PWS)","percent_unknown",0,0,0
"4371","IL0975849","Lake","Mount St Joseph School ICF (PWS)","percent_unknownnotlead",0,0,0
"4372","IL0975849","Lake","Mount St Joseph School ICF (PWS)","Total",8,8,0
"4373","IL0090100","Brown","Mount Sterling (PWS)","percent_lead",0,0,0
"4374","IL0090100","Brown","Mount Sterling (PWS)","percent_unknown",0,6.6,-6.6
"4375","IL0090100","Brown","Mount Sterling (PWS)","percent_unknownnotlead",5.7,0,5.7
"4376","IL0090100","Brown","Mount Sterling (PWS)","Total",1227,1216,11
"4377","IL0810300","Jefferson","Mount Vernon (PWS)","percent_lead",0,0.2,-0.2
"4378","IL0810300","Jefferson","Mount Vernon (PWS)","percent_unknown",0,7.6,-7.6
"4379","IL0810300","Jefferson","Mount Vernon (PWS)","percent_unknownnotlead",0,0,0
"4380","IL0810300","Jefferson","Mount Vernon (PWS)","Total",7195,6541,654
"4381","IL0855100","Jo Daviess","Mount Vernon Association Inc (PWS)","percent_lead",0,0,0
"4382","IL0855100","Jo Daviess","Mount Vernon Association Inc (PWS)","percent_unknown",0,0,0
"4383","IL0855100","Jo Daviess","Mount Vernon Association Inc (PWS)","percent_unknownnotlead",0,0,0
"4384","IL0855100","Jo Daviess","Mount Vernon Association Inc (PWS)","Total",168,168,0
"4385","IL1150350","Macon","Mount Zion (PWS)","percent_lead",0,0,0
"4386","IL1150350","Macon","Mount Zion (PWS)","percent_unknown",0,0,0
"4387","IL1150350","Macon","Mount Zion (PWS)","percent_unknownnotlead",0,0,0
"4388","IL1150350","Macon","Mount Zion (PWS)","Total",2061,2037,24
"4389","IL1730200","Shelby","Moweaqua (PWS)","percent_lead",3.6,3.8,-0.2
"4390","IL1730200","Shelby","Moweaqua (PWS)","percent_unknown",75.5,75.2,0.299999999999997
"4391","IL1730200","Shelby","Moweaqua (PWS)","percent_unknownnotlead",0,0,0
